
UC;ETAPA;Ligação_Tipo Fase;Início Fat-Outubro;Final Fat-Outubro;Início Fat-Novembro;Final Fat-Novembro;Início Fat-Dezembro;Final Fat-Dezembro;Início Fat-Janeiro;Final Fat-Janeiro;Início Fat-Janeiro_27;Final Fat-Janeiro_28;
53051050;18;TR;;;;;;;;;;;
54980968;18;MO;;;;;;;;;;;
72514302;18;TR;;;;;;;;;;;
77451694;18;TR;;;;;;;;;;;
91214300;18;BI;;;;;;;;;;;
58006001;18;BI;;;;;;;;;;;
84785268;18;BI;;;;;;;;;;;
88171272;18;BI;;;;;;;;;;;
56920164;18;BI;;;;;;;;;;;
52740811;18;BI;;;;;;;;;;;
62099272;18;TR;;;;;;;;;;;
104836970;18;TR;;;;;;;;;;;
68405090;18;BI;;;;;;;;;;;
95967150;18;TR;;;;;;;;;;;
107836564;18;TR;;;;;;;;;;;
83519777;18;BI;;;;;;;;;;;
66190290;18;BI;;;;;;;;;;;
66427177;18;BI;;;;;;;;;;;
110273850;18;BI;;;;;;;;;;;
90480120;18;BI;;;;;;;;;;;
78626730;18;BI;;;;;;;;;;;
62815814;18;BI;;;;;;;;;;;
86179675;18;BI;;;;;;;;;;;
79175970;18;BI;;;;;;;;;;;
44892578;18;BI;;;;;;;;;;;
45081565;18;BI;;;;;;;;;;;
46775544;18;BI;;;;;;;;;;;
61081930;18;BI;;;;;;;;;;;
68504730;18;TR;;;;;;;;;;;
66962943;18;BI;;;;;;;;;;;
61573698;18;TR;;;;;;;;;;;
83016210;18;TR;;;;;;;;;;;
84731524;18;BI;;;;;;;;;;;
78491223;18;TR;;;;;;;;;;;
75572460;18;BI;;;;;;;;;;;
70926271;18;TR;;;;;;;;;;;
75628902;18;BI;;;;;;;;;;;
86809946;18;TR;;;;;;;;;;;
82467536;18;TR;;;;;;;;;;;
73022004;18;BI;;;;;;;;;;;
89339592;18;TR;;;;;;;;;;;
88456463;18;BI;;;;;;;;;;;
94786470;18;TR;;;;;;;;;;;
56141971;18;TR;;;;;;;;;;;
64167305;18;TR;;;;;;;;;;;
74685120;18;BI;;;;;;;;;;;
90145402;18;TR;;;;;;;;;;;
67712584;18;BI;;;;;;;;;;;
88895513;18;BI;;;;;;;;;;;
80751555;18;TR;;;;;;;;;;;
69799474;18;TR;;;;;;;;;;;
47654180;18;TR;;;;;;;;;;;
107943344;18;TR;;;;;;;;;;;
44282672;18;TR;;;;;;;;;;;
48928470;18;BI;;;;;;;;;;;
81678916;18;BI;;;;;;;;;;;
55696899;18;BI;;;;;;;;;;;
46884645;18;BI;;;;;;;;;;;
80952720;18;TR;;;;;;;;;;;
49144766;18;BI;;;;;;;;;;;
47256613;18;TR;;;;;;;;;;;
44132484;18;BI;;;;;;;;;;;
51065401;18;BI;;;;;;;;;;;
77177967;18;TR;;;;;;;;;;;
73437379;18;TR;;;;;;;;;;;
75156830;18;TR;;;;;;;;;;;
43633587;18;BI;;;;;;;;;;;
47569883;18;TR;;;;;;;;;;;
48482439;18;TR;;;;;;;;;;;
90152336;18;BI;;;;;;;;;;;
46190848;18;BI;;;;;;;;;;;
47257342;18;TR;;;;;;;;;;;
56807899;18;BI;;;;;;;;;;;
108747166;18;TR;;;;;;;;;;;
52701271;18;BI;;;;;;;;;;;
43306446;18;TR;;;;;;;;;;;
95599460;18;TR;;;;;;;;;;;
55658334;18;BI;;;;;;;;;;;
47952741;18;TR;;;;;;;;;;;
38721392;18;TR;;;;;;;;;;;
45629790;18;BI;;;;;;;;;;;
89576888;18;BI;;;;;;;;;;;
55395457;18;TR;;;;;;;;;;;
43201148;18;TR;;;;;;;;;;;
91673429;18;TR;;;;;;;;;;;
84212446;18;TR;;;;;;;;;;;
61082104;18;BI;;;;;;;;;;;
23450010;18;TR;;;;;;;;;;;
78978793;18;MO;;;;;;;;;;;
73925799;18;BI;;;;;;;;;;;
64873366;18;MO;;;;;;;;;;;
56763271;18;MO;;;;;;;;;;;
82595054;18;MO;;;;;;;;;;;
70812640;18;MO;;;;;;;;;;;
63211556;18;MO;;;;;;;;;;;
67875645;18;MO;;;;;;;;;;;
89621468;18;MO;;;;;;;;;;;
32271352;18;MO;;;;;;;;;;;
90950054;18;MO;;;;;;;;;;;
86972626;18;MO;;;;;;;;;;;
32271387;18;MO;;;;;;;;;;;
70874220;18;MO;;;;;;;;;;;
89622405;18;MO;;;;;;;;;;;
59573252;18;MO;;;;;;;;;;;
32476604;18;MO;;;;;;;;;;;
76878554;18;MO;;;;;;;;;;;
58848762;18;BI;;;;;;;;;;;
91058856;18;MO;;;;;;;;;;;
76685195;18;MO;;;;;;;;;;;
32271468;18;MO;;;;;;;;;;;
85329355;18;MO;;;;;;;;;;;
67229069;18;MO;;;;;;;;;;;
50729772;18;MO;;;;;;;;;;;
32271506;18;MO;;;;;;;;;;;
32271514;18;MO;;;;;;;;;;;
52837726;18;MO;;;;;;;;;;;
32271530;18;MO;;;;;;;;;;;
64506991;18;MO;;;;;;;;;;;
32271557;18;MO;;;;;;;;;;;
76064182;18;MO;;;;;;;;;;;
74410687;18;MO;;;;;;;;;;;
32381972;18;MO;;;;;;;;;;;
78825369;18;MO;;;;;;;;;;;
32271590;18;BI;;;;;;;;;;;
74143204;18;MO;;;;;;;;;;;
70883742;18;MO;;;;;;;;;;;
32271620;18;MO;;;;;;;;;;;
32271638;18;MO;;;;;;;;;;;
75928884;18;MO;;;;;;;;;;;
72132140;18;MO;;;;;;;;;;;
59376457;18;MO;;;;;;;;;;;
78462258;18;BI;;;;;;;;;;;
32271689;18;MO;;;;;;;;;;;
59865989;18;MO;;;;;;;;;;;
62654080;18;MO;;;;;;;;;;;
70367531;18;MO;;;;;;;;;;;
71199675;18;MO;;;;;;;;;;;
76397564;18;MO;;;;;;;;;;;
32476612;18;MO;;;;;;;;;;;
32271743;18;MO;;;;;;;;;;;
32271751;18;BI;;;;;;;;;;;
65476042;18;MO;;;;;;;;;;;
52410625;18;MO;;;;;;;;;;;
55960626;18;MO;;;;;;;;;;;
32271794;18;MO;;;;;;;;;;;
88700720;18;BI;;;;;;;;;;;
32271816;18;BI;;;;;;;;;;;
32271824;18;MO;;;;;;;;;;;
75451638;18;MO;;;;;;;;;;;
65194225;18;MO;;;;;;;;;;;
75325047;18;MO;;;;;;;;;;;
79484662;18;MO;;;;;;;;;;;
66042810;18;MO;;;;;;;;;;;
76016765;18;MO;;;;;;;;;;;
75071037;18;MO;;;;;;;;;;;
32381859;18;MO;;;;;;;;;;;
90413369;18;MO;;;;;;;;;;;
87543567;18;MO;;;;;;;;;;;
86950606;18;BI;;;;;;;;;;;
90089910;18;BI;;;;;;;;;;;
83779345;18;BI;;;;;;;;;;;
83005706;18;MO;;;;;;;;;;;
53269691;18;BI;;;;;;;;;;;
85229130;18;MO;;;;;;;;;;;
78818362;18;MO;;;;;;;;;;;
66082250;18;MO;;;;;;;;;;;
81917880;18;MO;;;;;;;;;;;
32272014;18;MO;;;;;;;;;;;
82998019;18;MO;;;;;;;;;;;
76397017;18;MO;;;;;;;;;;;
90845048;18;MO;;;;;;;;;;;
32272057;18;MO;;;;;;;;;;;
32476620;18;MO;;;;;;;;;;;
88651517;18;BI;;;;;;;;;;;
68582226;18;MO;;;;;;;;;;;
32272081;18;BI;;;;;;;;;;;
32272090;18;MO;;;;;;;;;;;
89651316;18;MO;;;;;;;;;;;
52553582;18;MO;;;;;;;;;;;
73501786;18;MO;;;;;;;;;;;
56118899;18;MO;;;;;;;;;;;
81972113;18;MO;;;;;;;;;;;
71564861;18;MO;;;;;;;;;;;
67902081;18;MO;;;;;;;;;;;
32272170;18;MO;;;;;;;;;;;
32272189;18;MO;;;;;;;;;;;
87209250;18;MO;;;;;;;;;;;
50321269;18;MO;;;;;;;;;;;
75327104;18;MO;;;;;;;;;;;
32476639;18;MO;;;;;;;;;;;
77458087;18;MO;;;;;;;;;;;
32272235;18;MO;;;;;;;;;;;
89311680;18;MO;;;;;;;;;;;
80832148;18;MO;;;;;;;;;;;
32272260;18;BI;;;;;;;;;;;
77743210;18;BI;;;;;;;;;;;
69760306;18;MO;;;;;;;;;;;
82739129;18;MO;;;;;;;;;;;
32272308;18;MO;;;;;;;;;;;
63195313;18;MO;;;;;;;;;;;
32272324;18;MO;;;;;;;;;;;
67250521;18;MO;;;;;;;;;;;
67526357;18;MO;;;;;;;;;;;
32272359;18;MO;;;;;;;;;;;
32272367;18;MO;;;;;;;;;;;
82077614;18;MO;;;;;;;;;;;
74282204;18;MO;;;;;;;;;;;
32272383;18;MO;;;;;;;;;;;
81552114;18;MO;;;;;;;;;;;
32272405;18;MO;;;;;;;;;;;
72036966;18;BI;;;;;;;;;;;
32272421;18;MO;;;;;;;;;;;
61999644;18;MO;;;;;;;;;;;
32272448;18;MO;;;;;;;;;;;
62840100;18;MO;;;;;;;;;;;
80544169;18;BI;;;;;;;;;;;
71295143;18;MO;;;;;;;;;;;
32272480;18;MO;;;;;;;;;;;
32272499;18;MO;;;;;;;;;;;
49024663;18;MO;;;;;;;;;;;
53773772;18;MO;;;;;;;;;;;
90568311;18;MO;;;;;;;;;;;
83092471;18;MO;;;;;;;;;;;
32476655;18;MO;;;;;;;;;;;
51612690;18;MO;;;;;;;;;;;
32272553;18;MO;;;;;;;;;;;
64838919;18;MO;;;;;;;;;;;
50821024;18;MO;;;;;;;;;;;
32272588;18;MO;;;;;;;;;;;
64318893;18;BI;;;;;;;;;;;
57705402;18;MO;;;;;;;;;;;
82841560;18;MO;;;;;;;;;;;
58489835;18;MO;;;;;;;;;;;
85591378;18;MO;;;;;;;;;;;
82968446;18;MO;;;;;;;;;;;
78364833;18;MO;;;;;;;;;;;
32272669;18;BI;;;;;;;;;;;
51147203;18;MO;;;;;;;;;;;
73893170;18;MO;;;;;;;;;;;
32272693;18;MO;;;;;;;;;;;
32476663;18;MO;;;;;;;;;;;
32272707;18;MO;;;;;;;;;;;
54363691;18;MO;;;;;;;;;;;
32272723;18;MO;;;;;;;;;;;
80672060;18;MO;;;;;;;;;;;
85315532;18;MO;;;;;;;;;;;
80724299;18;MO;;;;;;;;;;;
90894235;18;MO;;;;;;;;;;;
32272774;18;MO;;;;;;;;;;;
72420103;18;MO;;;;;;;;;;;
32272790;18;MO;;;;;;;;;;;
32272804;18;MO;;;;;;;;;;;
50286072;18;BI;;;;;;;;;;;
32272820;18;MO;;;;;;;;;;;
49865544;18;MO;;;;;;;;;;;
59851333;18;MO;;;;;;;;;;;
57987211;18;MO;;;;;;;;;;;
32476671;18;MO;;;;;;;;;;;
84184787;18;TR;;;;;;;;;;;
58519920;18;MO;;;;;;;;;;;
90147286;18;MO;;;;;;;;;;;
86092707;18;MO;;;;;;;;;;;
32272898;18;MO;;;;;;;;;;;
32272901;18;MO;;;;;;;;;;;
86673882;18;MO;;;;;;;;;;;
48508047;18;MO;;;;;;;;;;;
74153161;18;MO;;;;;;;;;;;
32272944;18;BI;;;;;;;;;;;
44445849;18;BI;;;;;;;;;;;
32272960;18;BI;;;;;;;;;;;
53526910;18;MO;;;;;;;;;;;
32272987;18;MO;;;;;;;;;;;
32272995;18;MO;;;;;;;;;;;
65079663;18;BI;;;;;;;;;;;
32273010;18;BI;;;;;;;;;;;
32273029;18;MO;;;;;;;;;;;
32273037;18;MO;;;;;;;;;;;
66564875;18;MO;;;;;;;;;;;
70184798;18;MO;;;;;;;;;;;
32273061;18;MO;;;;;;;;;;;
32273070;18;MO;;;;;;;;;;;
32273088;18;MO;;;;;;;;;;;
78413109;18;MO;;;;;;;;;;;
50900544;18;BI;;;;;;;;;;;
74109090;18;MO;;;;;;;;;;;
65477308;18;MO;;;;;;;;;;;
68557612;18;MO;;;;;;;;;;;
79401821;18;MO;;;;;;;;;;;
32273150;18;MO;;;;;;;;;;;
82483248;18;MO;;;;;;;;;;;
60823488;18;MO;;;;;;;;;;;
32273185;18;MO;;;;;;;;;;;
32388535;18;MO;;;;;;;;;;;
67975208;18;MO;;;;;;;;;;;
32273207;18;MO;;;;;;;;;;;
32273215;18;MO;;;;;;;;;;;
32273223;18;MO;;;;;;;;;;;
55619908;18;MO;;;;;;;;;;;
77811720;18;MO;;;;;;;;;;;
56992726;18;BI;;;;;;;;;;;
80367291;18;BI;;;;;;;;;;;
67187757;18;MO;;;;;;;;;;;
32273282;18;BI;;;;;;;;;;;
57806519;18;MO;;;;;;;;;;;
32273304;18;MO;;;;;;;;;;;
75561026;18;MO;;;;;;;;;;;
66392276;18;MO;;;;;;;;;;;
87218747;18;MO;;;;;;;;;;;
32273347;18;MO;;;;;;;;;;;
32476680;18;MO;;;;;;;;;;;
32273355;18;MO;;;;;;;;;;;
88944077;18;MO;;;;;;;;;;;
87744899;18;MO;;;;;;;;;;;
32273380;18;MO;;;;;;;;;;;
88953254;18;MO;;;;;;;;;;;
32273401;18;MO;;;;;;;;;;;
32273410;18;MO;;;;;;;;;;;
79046142;18;MO;;;;;;;;;;;
57532850;18;MO;;;;;;;;;;;
32273444;18;MO;;;;;;;;;;;
32273452;18;BI;;;;;;;;;;;
62411870;18;MO;;;;;;;;;;;
65806395;18;MO;;;;;;;;;;;
82328196;18;BI;;;;;;;;;;;
57656428;18;MO;;;;;;;;;;;
74887696;18;BI;;;;;;;;;;;
32388403;18;MO;;;;;;;;;;;
22708685;18;TR;;;;;;;;;;;
90677196;18;MO;;;;;;;;;;;
78141478;18;MO;;;;;;;;;;;
78013879;18;BI;;;;;;;;;;;
83330569;18;MO;;;;;;;;;;;
57580197;18;BI;;;;;;;;;;;
62781154;18;MO;;;;;;;;;;;
32273576;18;MO;;;;;;;;;;;
55317472;18;MO;;;;;;;;;;;
32273592;18;BI;;;;;;;;;;;
77119584;18;MO;;;;;;;;;;;
32273614;18;MO;;;;;;;;;;;
81134452;18;MO;;;;;;;;;;;
87286645;18;MO;;;;;;;;;;;
87026007;18;MO;;;;;;;;;;;
32273657;18;MO;;;;;;;;;;;
90088131;18;MO;;;;;;;;;;;
32273673;18;MO;;;;;;;;;;;
32273681;18;MO;;;;;;;;;;;
32273690;18;MO;;;;;;;;;;;
87397234;18;MO;;;;;;;;;;;
83742859;18;MO;;;;;;;;;;;
32273720;18;MO;;;;;;;;;;;
32273738;18;MO;;;;;;;;;;;
83007067;18;MO;;;;;;;;;;;
32273754;18;MO;;;;;;;;;;;
32273762;18;BI;;;;;;;;;;;
32273770;18;MO;;;;;;;;;;;
90647017;18;MO;;;;;;;;;;;
78551978;18;MO;;;;;;;;;;;
70591962;18;MO;;;;;;;;;;;
69640998;18;MO;;;;;;;;;;;
32273827;18;MO;;;;;;;;;;;
63879956;18;BI;;;;;;;;;;;
32476698;18;MO;;;;;;;;;;;
99999862;18;BI;;;;;;;;;;;
93132565;18;BI;;;;;;;;;;;
94105642;18;BI;;;;;;;;;;;
93263732;18;BI;;;;;;;;;;;
94364630;18;BI;;;;;;;;;;;
93318219;18;BI;;;;;;;;;;;
94599653;18;BI;;;;;;;;;;;
93037961;18;BI;;;;;;;;;;;
94922268;18;BI;;;;;;;;;;;
93511361;18;BI;;;;;;;;;;;
85212032;18;BI;;;;;;;;;;;
88399885;18;TR;;;;;;;;;;;
111430135;18;BI;;;;;;;;;;;
108506479;18;BI;;;;;;;;;;;
95014330;18;BI;;;;;;;;;;;
63713179;18;MO;;;;;;;;;;;
77308441;18;BI;;;;;;;;;;;
86028723;18;BI;;;;;;;;;;;
84416580;18;BI;;;;;;;;;;;
80553575;18;TR;;;;;;;;;;;
80553613;18;BI;;;;;;;;;;;
73219657;18;BI;;;;;;;;;;;
85124281;18;BI;;;;;;;;;;;
73143375;18;BI;;;;;;;;;;;
84443669;18;BI;;;;;;;;;;;
89559959;18;BI;;;;;;;;;;;
81781199;18;BI;;;;;;;;;;;
86068440;18;BI;;;;;;;;;;;
76028666;18;BI;;;;;;;;;;;
78573556;18;BI;;;;;;;;;;;
82398364;18;BI;;;;;;;;;;;
75640287;18;BI;;;;;;;;;;;
73811912;18;BI;;;;;;;;;;;
88250598;18;BI;;;;;;;;;;;
84482800;18;BI;;;;;;;;;;;
73345199;18;BI;;;;;;;;;;;
73131865;18;BI;;;;;;;;;;;
76380815;18;BI;;;;;;;;;;;
79767150;18;BI;;;;;;;;;;;
89936353;18;BI;;;;;;;;;;;
77046722;18;BI;;;;;;;;;;;
83144200;18;BI;;;;;;;;;;;
78508045;18;BI;;;;;;;;;;;
90870670;18;BI;;;;;;;;;;;
88633683;18;BI;;;;;;;;;;;
78573700;18;BI;;;;;;;;;;;
87785307;18;BI;;;;;;;;;;;
83196170;18;BI;;;;;;;;;;;
83008020;18;BI;;;;;;;;;;;
77175654;18;BI;;;;;;;;;;;
86179403;18;BI;;;;;;;;;;;
81394853;18;BI;;;;;;;;;;;
80712142;18;BI;;;;;;;;;;;
58955429;18;BI;;;;;;;;;;;
92495397;18;BI;;;;;;;;;;;
99217414;18;BI;;;;;;;;;;;
76629783;18;BI;;;;;;;;;;;
61110841;18;MO;;;;;;;;;;;
93115393;18;BI;;;;;;;;;;;
98295985;18;BI;;;;;;;;;;;
106139622;18;TR;;;;;;;;;;;
107324636;18;BI;;;;;;;;;;;
108871878;18;TR;;;;;;;;;;;
60164069;18;BI;;;;;;;;;;;
59459883;18;BI;;;;;;;;;;;
51883678;18;BI;;;;;;;;;;;
87594420;18;BI;;;;;;;;;;;
110619463;18;TR;;;;;;;;;;;
73175307;18;BI;;;;;;;;;;;
55107257;18;TR;;;;;;;;;;;
99424010;18;BI;;;;;;;;;;;
92065589;18;BI;;;;;;;;;;;
95868267;18;BI;;;;;;;;;;;
84621435;18;BI;;;;;;;;;;;
77290860;18;BI;;;;;;;;;;;
56844549;18;MO;;;;;;;;;;;
71011919;18;TR;;;;;;;;;;;
85791539;18;MO;;;;;;;;;;;
83915770;18;MO;;;;;;;;;;;
86470876;18;MO;;;;;;;;;;;
87485990;18;MO;;;;;;;;;;;
86470833;18;MO;;;;;;;;;;;
84935022;18;MO;;;;;;;;;;;
88591344;18;MO;;;;;;;;;;;
86855085;18;MO;;;;;;;;;;;
85791512;18;MO;;;;;;;;;;;
88565092;18;MO;;;;;;;;;;;
104257687;18;BI;;;;;;;;;;;
73909084;18;MO;;;;;;;;;;;
79416713;18;BI;;;;;;;;;;;
69546401;18;BI;;;;;;;;;;;
93399090;18;BI;;;;;;;;;;;
96695161;18;BI;;;;;;;;;;;
96946377;18;BI;;;;;;;;;;;
94432953;18;BI;;;;;;;;;;;
68584113;18;BI;;;;;;;;;;;
44517289;18;BI;;;;;;;;;;;
79344828;18;BI;;;;;;;;;;;
80346324;18;BI;;;;;;;;;;;
60257032;18;BI;;;;;;;;;;;
48893420;18;BI;;;;;;;;;;;
50430890;18;BI;;;;;;;;;;;
85110299;18;MO;;;;;;;;;;;
88411044;18;BI;;;;;;;;;;;
89891996;18;BI;;;;;;;;;;;
83954457;18;BI;;;;;;;;;;;
77856511;18;BI;;;;;;;;;;;
91123747;18;BI;;;;;;;;;;;
76038653;18;MO;;;;;;;;;;;
82910723;18;BI;;;;;;;;;;;
83144137;18;MO;;;;;;;;;;;
69915857;18;TR;;;;;;;;;;;
80939104;18;MO;;;;;;;;;;;
82089485;18;MO;;;;;;;;;;;
82824495;18;MO;;;;;;;;;;;
99043637;18;BI;;;;;;;;;;;
95540130;18;BI;;;;;;;;;;;
95487069;18;BI;;;;;;;;;;;
95539751;18;BI;;;;;;;;;;;
95539948;18;BI;;;;;;;;;;;
95540016;18;BI;;;;;;;;;;;
95540067;18;BI;;;;;;;;;;;
95540113;18;BI;;;;;;;;;;;
95540083;18;BI;;;;;;;;;;;
73924288;18;BI;;;;;;;;;;;
41054520;18;MO;;;;;;;;;;;
59350415;18;BI;;;;;;;;;;;
42234816;18;TR;;;;;;;;;;;
99745917;18;TR;;;;;;;;;;;
90869788;18;BI;;;;;;;;;;;
87557592;18;TR;;;;;;;;;;;
68281633;18;TR;;;;;;;;;;;
62597965;18;BI;;;;;;;;;;;
67858341;18;BI;;;;;;;;;;;
81380950;18;BI;;;;;;;;;;;
85157120;18;TR;;;;;;;;;;;
76753476;18;TR;;;;;;;;;;;
89576985;18;TR;;;;;;;;;;;
94472386;18;BI;;;;;;;;;;;
51880172;18;BI;;;;;;;;;;;
83021426;18;BI;;;;;;;;;;;
76807649;18;BI;;;;;;;;;;;
88984168;18;BI;;;;;;;;;;;
53669444;18;BI;;;;;;;;;;;
64976998;18;BI;;;;;;;;;;;
45905533;18;TR;;;;;;;;;;;
69347808;18;MO;;;;;;;;;;;
76892409;18;MO;;;;;;;;;;;
76892433;18;MO;;;;;;;;;;;
79410529;18;TR;;;;;;;;;;;
83897143;18;MO;;;;;;;;;;;
83897208;18;MO;;;;;;;;;;;
83897224;18;MO;;;;;;;;;;;
83897275;18;MO;;;;;;;;;;;
83897259;18;MO;;;;;;;;;;;
83897291;18;MO;;;;;;;;;;;
90426991;18;BI;;;;;;;;;;;
34718273;18;BI;;;;;;;;;;;
46806725;18;TR;;;;;;;;;;;
74730991;18;BI;;;;;;;;;;;
77628861;18;BI;;;;;;;;;;;
39705951;18;MO;;;;;;;;;;;
42419948;18;MO;;;;;;;;;;;
34703527;18;BI;;;;;;;;;;;
68431430;18;MO;;;;;;;;;;;
85779024;18;BI;;;;;;;;;;;
95640070;18;BI;;;;;;;;;;;
90927338;18;MO;;;;;;;;;;;
34311378;18;MO;;;;;;;;;;;
46976213;18;BI;;;;;;;;;;;
36165069;18;TR;;;;;;;;;;;
45301280;18;BI;;;;;;;;;;;
37319531;18;BI;;;;;;;;;;;
50200054;18;BI;;;;;;;;;;;
47535121;18;MO;;;;;;;;;;;
57838208;18;MO;;;;;;;;;;;
88065103;18;MO;;;;;;;;;;;
35391650;18;BI;;;;;;;;;;;
69833680;18;TR;;;;;;;;;;;
78628075;18;BI;;;;;;;;;;;
48251127;18;BI;;;;;;;;;;;
81682719;18;BI;;;;;;;;;;;
82551790;18;BI;;;;;;;;;;;
35494611;18;MO;;;;;;;;;;;
101028695;18;BI;;;;;;;;;;;
102084963;18;BI;;;;;;;;;;;
74268643;18;TR;;;;;;;;;;;
101986270;18;BI;;;;;;;;;;;
105315990;18;BI;;;;;;;;;;;
102792445;18;BI;;;;;;;;;;;
37839462;18;TR;;;;;;;;;;;
100943489;18;BI;;;;;;;;;;;
104344571;18;BI;;;;;;;;;;;
106165712;18;BI;;;;;;;;;;;
101926367;18;BI;;;;;;;;;;;
101890729;18;BI;;;;;;;;;;;
101111398;18;BI;;;;;;;;;;;
102500916;18;BI;;;;;;;;;;;
101347146;18;BI;;;;;;;;;;;
101882050;18;BI;;;;;;;;;;;
101330642;18;BI;;;;;;;;;;;
101582587;18;BI;;;;;;;;;;;
108561933;18;BI;;;;;;;;;;;
102103585;18;BI;;;;;;;;;;;
62394010;18;TR;;;;;;;;;;;
71105697;18;BI;;;;;;;;;;;
37602357;18;MO;;;;;;;;;;;
46781552;18;BI;;;;;;;;;;;
46710620;18;MO;;;;;;;;;;;
55821952;18;MO;;;;;;;;;;;
68339100;18;MO;;;;;;;;;;;
60535792;18;BI;;;;;;;;;;;
54854148;18;MO;;;;;;;;;;;
54853672;18;MO;;;;;;;;;;;
56430213;18;BI;;;;;;;;;;;
58530436;18;MO;;;;;;;;;;;
54854431;18;BI;;;;;;;;;;;
57021457;18;MO;;;;;;;;;;;
75663864;18;MO;;;;;;;;;;;
88800903;18;MO;;;;;;;;;;;
72062193;18;MO;;;;;;;;;;;
88606198;18;MO;;;;;;;;;;;
83561480;18;TR;;;;;;;;;;;
76424324;18;BI;;;;;;;;;;;
77307305;18;BI;;;;;;;;;;;
96557508;18;BI;;;;;;;;;;;
93135106;18;BI;;;;;;;;;;;
103084207;18;TR;;;;;;;;;;;
56202571;18;BI;;;;;;;;;;;
99681226;18;BI;;;;;;;;;;;
94121257;18;BI;;;;;;;;;;;
101747195;18;BI;;;;;;;;;;;
105844799;18;BI;;;;;;;;;;;
52902641;18;BI;;;;;;;;;;;
48407577;18;TR;;;;;;;;;;;
72870435;18;MO;;;;;;;;;;;
102486409;18;BI;;;;;;;;;;;
36480541;18;BI;;;;;;;;;;;
100099785;18;BI;;;;;;;;;;;
70091609;18;BI;;;;;;;;;;;
33654760;18;BI;;;;;;;;;;;
42129060;18;BI;;;;;;;;;;;
58880410;18;TR;;;;;;;;;;;
100608230;18;BI;;;;;;;;;;;
98037943;18;BI;;;;;;;;;;;
100608108;18;BI;;;;;;;;;;;
101082215;18;BI;;;;;;;;;;;
101082223;18;BI;;;;;;;;;;;
101551118;18;BI;;;;;;;;;;;
100608183;18;BI;;;;;;;;;;;
90065549;18;BI;;;;;;;;;;;
82449511;18;BI;;;;;;;;;;;
59922265;18;BI;;;;;;;;;;;
101871384;18;TR;;;;;;;;;;;
97915092;18;TR;;;;;;;;;;;
101929048;18;TR;;;;;;;;;;;
101790040;18;TR;;;;;;;;;;;
101525990;18;BI;;;;;;;;;;;
89435044;18;TR;;;;;;;;;;;
39248585;18;MO;;;;;;;;;;;
77561066;18;MO;;;;;;;;;;;
34205586;18;BI;;;;;;;;;;;
47510250;18;BI;;;;;;;;;;;
83259031;18;TR;;;;;;;;;;;
37143581;18;TR;;;;;;;;;;;
88402991;18;MO;;;;;;;;;;;
40483746;18;BI;;;;;;;;;;;
34468200;18;TR;;;;;;;;;;;
41315588;18;BI;;;;;;;;;;;
57376239;18;BI;;;;;;;;;;;
83581863;18;MO;;;;;;;;;;;
93535040;18;BI;;;;;;;;;;;
99538822;18;BI;;;;;;;;;;;
95917462;18;BI;;;;;;;;;;;
95793925;18;BI;;;;;;;;;;;
95761691;18;BI;;;;;;;;;;;
95430849;18;BI;;;;;;;;;;;
95885692;18;BI;;;;;;;;;;;
96155159;18;BI;;;;;;;;;;;
95254820;18;BI;;;;;;;;;;;
96188545;18;BI;;;;;;;;;;;
95387544;18;BI;;;;;;;;;;;
95430946;18;BI;;;;;;;;;;;
95873554;18;BI;;;;;;;;;;;
95882308;18;BI;;;;;;;;;;;
96269650;18;BI;;;;;;;;;;;
96386428;18;BI;;;;;;;;;;;
95312439;18;BI;;;;;;;;;;;
95944869;18;BI;;;;;;;;;;;
95255265;18;BI;;;;;;;;;;;
95554122;18;BI;;;;;;;;;;;
95809988;18;BI;;;;;;;;;;;
95489029;18;BI;;;;;;;;;;;
95431586;18;BI;;;;;;;;;;;
95431632;18;BI;;;;;;;;;;;
95431705;18;BI;;;;;;;;;;;
96198575;18;BI;;;;;;;;;;;
96481390;18;BI;;;;;;;;;;;
95649336;18;BI;;;;;;;;;;;
95431837;18;BI;;;;;;;;;;;
95630422;18;BI;;;;;;;;;;;
97113964;18;BI;;;;;;;;;;;
97861405;18;BI;;;;;;;;;;;
95513191;18;BI;;;;;;;;;;;
95899812;18;BI;;;;;;;;;;;
95261540;18;BI;;;;;;;;;;;
96562773;18;BI;;;;;;;;;;;
95513779;18;BI;;;;;;;;;;;
95431365;18;BI;;;;;;;;;;;
95431420;18;BI;;;;;;;;;;;
95431314;18;BI;;;;;;;;;;;
101745982;18;BI;;;;;;;;;;;
95431993;18;BI;;;;;;;;;;;
95626573;18;BI;;;;;;;;;;;
97373575;18;BI;;;;;;;;;;;
96173165;18;BI;;;;;;;;;;;
96887702;18;BI;;;;;;;;;;;
95627022;18;BI;;;;;;;;;;;
95434356;18;BI;;;;;;;;;;;
95684921;18;BI;;;;;;;;;;;
95627154;18;BI;;;;;;;;;;;
97259071;18;BI;;;;;;;;;;;
95513000;18;BI;;;;;;;;;;;
95431055;18;BI;;;;;;;;;;;
95432191;18;BI;;;;;;;;;;;
95431268;18;BI;;;;;;;;;;;
96386312;18;BI;;;;;;;;;;;
95432221;18;BI;;;;;;;;;;;
95566619;18;BI;;;;;;;;;;;
95626280;18;BI;;;;;;;;;;;
