
UC;NEW_NIO;OLD_NIO;DATA
70310637;45456598;211730774;10/16/24
99344408;45456597;415577198;10/16/24
100663958;45456587;380472794;10/16/24
73616885;45456600;353630403;10/16/24
91533112;45458666;312932627;10/16/24
99080800;45256841;393331578;10/16/24
91783488;45458678;353134553;10/16/24
103295828;45257312;373531756;10/16/24
103045236;45257319;372433351;10/16/24
103032495;45457200;371730155;10/16/24
103022104;45457198;372433349;10/16/24
103055576;45457196;372932287;10/16/24
103811915;45457197;361033000;10/16/24
103187685;45457195;372933586;10/16/24
103107223;45457204;372931326;10/16/24
103047174;45457201;372433391;10/16/24
103047840;45457202;372433390;10/16/24
103055061;45457203;372932218;10/16/24
103020071;45457199;372931351;10/16/24
73766305;45457592;311332870;10/16/24
90779207;45457594;324031435;10/16/24
72466898;45457589;324330862;10/16/24
63570700;45457590;920630510;10/16/24
102236968;44714741;294641613;10/16/24
109552024;44714740;430280798;10/16/24
8208492;45457565;270431719;10/16/24
35697512;45457593;992532743;10/16/24
47292520;44715025;390972814;10/16/24
102773491;44715027;961540851;10/16/24
104637382;45457150;381332510;10/16/24
102778558;45457152;372933563;10/16/24
103109773;45457148;372933058;10/16/24
103270760;45457149;373332986;10/16/24
106755684;45457146;400630177;10/16/24
105513172;45457145;390230174;10/16/24
103459120;45457154;373530547;10/16/24
103921567;45459538;362233200;10/16/24
103104038;45459543;372931297;10/16/24
106230247;45459539;392131574;10/16/24
103103961;45459540;372933015;10/16/24
103601678;45459542;372131362;10/16/24
103598987;45457189;370730355;10/16/24
105612936;45457192;390232372;10/16/24
103783300;45457188;370731470;10/16/24
103400974;45457191;373531791;10/16/24
103947647;45457193;361033030;10/16/24
103713786;45457186;370732405;10/16/24
103418776;45457147;373530376;10/16/24
106239074;45457151;391231643;10/16/24
102773521;44715213;963540213;10/16/24
79567690;45460500;882032209;10/16/24
8128766;45460523;992532363;10/16/24
99618141;45457894;312830339;10/16/24
99618184;45457140;312830340;10/16/24
95219749;45457138;913230668;10/16/24
93540043;45457312;330331231;10/16/24
98789406;45457309;312831458;10/16/24
93141890;45457136;312831215;10/16/24
98789481;45457306;312831631;10/16/24
92421938;45457144;282731850;10/16/24
98482564;45457139;313334027;10/16/24
98530925;45457311;281032154;10/16/24
94463425;45457141;330630682;10/16/24
93588887;45457142;330330187;10/16/24
99481901;45461386;410878941;10/16/24
94752818;45457135;930832021;10/16/24
98314211;45457856;324031606;10/16/24
96244399;45457314;361831018;10/16/24
92695221;45459623;330734486;10/16/24
94182663;45257336;331932392;10/16/24
94011419;45457143;331133919;10/16/24
94406120;45457313;330630684;10/16/24
93366299;45457305;324031647;10/16/24
93310129;45461388;324330808;10/16/24
93990219;45457886;331131822;10/16/24
96489715;45257946;342632941;10/16/24
93799489;45457137;331133817;10/16/24
93963572;45457310;331131825;10/16/24
92445756;45461409;324030938;10/16/24
94469415;45457307;331133922;10/16/24
99592843;45457308;292530214;10/16/24
92803741;45257345;330734443;10/16/24
110284445;45257328;421777616;10/16/24
26066530;45257323;353232307;10/16/24
8398291;45257327;392131575;10/16/24
8398267;45257329;313431118;10/16/24
95455680;45257324;312431731;10/16/24
48312401;45458110;282633934;10/16/24
105914436;44715066;341340641;10/16/24
40578267;45257325;992430279;10/16/24
99446375;45458254;421076536;10/16/24
22149457;45458253;990432481;10/16/24
8394326;45257322;413377689;10/16/24
28818326;44710338;422479504;10/16/24
36969923;44710337;390673439;10/16/24
85035890;44706718;361372753;10/16/24
39639177;45460197;992430142;10/16/24
86664514;45456829;832630293;10/16/24
84589680;45456833;292431388;10/16/24
52760944;45456825;230833678;10/16/24
25582720;45456823;413377439;10/16/24
8299269;45456887;421976383;10/16/24
52417972;45458629;280932991;10/16/24
85140015;45458628;402472507;10/16/24
89403177;45458631;302333351;10/16/24
75982439;44715378;272243128;10/16/24
106818171;45458724;400231906;10/16/24
105085863;45458723;392330473;10/16/24
77443446;45458632;943430457;10/16/24
8439265;45257397;244430556;10/16/24
69171955;45257394;244432618;10/16/24
83741682;45257393;371172794;10/16/24
58252444;45257392;421776990;10/16/24
12502138;45257399;940830769;10/16/24
51412640;45257390;912832413;10/16/24
29479550;45257395;800331781;10/16/24
97920355;45460788;351230979;10/16/24
101914490;45460786;361831475;10/16/24
82985340;45460778;310833909;10/16/24
92369960;45460775;311331288;10/16/24
103940111;45460784;361130022;10/16/24
96897430;45460782;343233004;10/16/24
87889986;45460783;302333960;10/16/24
47542748;45460776;220930646;10/16/24
91503310;45460792;312932708;10/16/24
86609521;45460793;312930363;10/16/24
96778253;44715098;342342767;10/16/24
94479305;44714994;333140668;10/16/24
98871080;44714996;300442070;10/16/24
84086599;44715097;990741647;10/16/24
84412763;44714995;294640521;10/16/24
30349982;45460026;212132043;10/16/24
29116660;45456882;992431476;10/16/24
77888294;45456877;244431038;10/16/24
76935876;45456878;252230011;10/16/24
107604493;44715041;400343636;10/16/24
8323232;44714928;400343634;10/16/24
8325928;45457158;360131599;10/16/24
8325898;44715120;854240301;10/16/24
68692080;45457164;430376785;10/16/24
59212837;44714882;231140502;10/16/24
8325529;45457157;224133183;10/16/24
8325499;44711004;324572714;10/16/24
92822932;45457156;330734433;10/16/24
47751959;44715123;223040451;10/16/24
89073932;45457160;281230459;10/16/24
104695919;45457634;380730081;10/16/24
102884374;45457639;370731539;10/16/24
98333771;45457644;370732327;10/16/24
92950949;45457641;362233164;10/16/24
102175810;45457636;361733616;10/16/24
96017546;45457629;341331281;10/16/24
101537786;45457630;362430009;10/16/24
102171432;45458185;361733626;10/16/24
104886307;45458195;392131790;10/16/24
101594143;45458204;361832726;10/16/24
8213658;45458199;230533237;10/16/24
8213623;45458201;980832643;10/16/24
8210268;45458196;854631242;10/16/24
101670664;44715349;400641905;10/16/24
31867545;44715350;400151116;10/16/24
101670516;44715346;400641901;10/16/24
33685800;44707736;413779178;10/16/24
8208441;45458131;761730261;10/16/24
86516604;45458422;202831849;10/16/24
54264421;45458397;412678052;10/16/24
106257170;45458400;392632475;10/16/24
110452038;45458398;415578822;10/16/24
102939306;45458401;373333797;10/16/24
104459700;45458404;380432074;10/16/24
103273743;45458396;373333098;10/16/24
104390603;45458395;380432049;10/16/24
103273700;45458402;371732367;10/16/24
103527400;45458403;373530380;10/16/24
69214735;45457668;262732940;10/16/24
57948518;44711174;244840699;10/16/24
53277791;45457667;250233554;10/16/24
73512605;45457666;272232780;10/16/24
73667331;45257089;273233825;10/16/24
83592792;45457670;294230984;10/16/24
19403887;45257082;894231288;10/16/24
108967247;45458180;430878380;10/16/24
111852390;45458181;430878113;10/16/24
112379486;45458182;430876177;10/16/24
112309380;45458177;430876066;10/16/24
108472906;45458149;410278300;10/16/24
110714741;45458153;413377473;10/16/24
54923417;45458854;222630096;10/16/24
87087596;45458852;270333691;10/16/24
87556758;44711713;972841378;10/16/24
106526677;45458848;402372683;10/16/24
20766564;44714730;380352359;10/16/24
25462849;44714731;380351330;10/16/24
101247397;44714733;360140908;10/16/24
8126976;44714729;352541655;10/16/24
50202383;44714732;231441114;10/16/24
81158220;45460454;291930897;10/16/24
99227908;44715504;311942582;10/16/24
73633712;45460453;273333102;10/16/24
42101417;44715502;282941317;10/16/24
29021162;44715248;220942006;10/16/24
37009036;45257705;973630503;10/16/24
99736322;45257896;351733151;10/16/24
40969436;45257695;414977450;10/16/24
33876517;45459724;962830397;10/16/24
100342256;45459717;353130653;10/16/24
100342191;45459723;353134504;10/16/24
100342094;45257690;353130660;10/16/24
42621097;45459722;353130655;10/16/24
8417318;45257698;331232865;10/16/24
107525860;45459720;393333561;10/16/24
71052810;45459721;431377733;10/16/24
55374778;44714666;342340875;10/16/24
8399395;44714667;333140727;10/16/24
79069240;44714605;351744177;10/16/24
82113300;45257834;963531379;10/16/24
26348624;45257831;350133178;10/16/24
66936799;44714602;323343998;10/16/24
8297819;45257837;341833923;10/16/24
96193352;45257836;341342062;10/16/24
8295565;45257833;392331007;10/16/24
40558053;44714607;413779229;10/16/24
89882725;44708709;880841205;10/16/24
88036766;44708712;341643685;10/16/24
84430087;44708714;203140839;10/16/24
57124116;44282582;882032491;10/16/24
47220902;44282576;222830262;10/16/24
84751592;44715487;952840805;10/16/24
106196260;44715159;411979042;10/16/24
38180502;44572013;313469734;10/16/24
92894054;44570521;361069596;10/16/24
90204654;44570559;331769544;10/16/24
39152642;44570614;410269775;10/16/24
94100969;44570613;390369949;10/16/24
80224849;44572014;420681162;10/16/24
110459679;44570612;420769932;10/16/24
8300860;44715112;810146391;10/16/24
46758780;44570608;431081838;10/16/24
108273318;44715126;401141839;10/16/24
27699897;44715116;372042344;10/16/24
8294160;44715128;913243068;10/16/24
85202924;44714937;990840848;10/16/24
78892821;44714933;810640151;10/16/24
86243470;44714783;301540504;10/16/24
90621000;44714935;300342203;10/16/24
79207189;44714784;281641061;10/16/24
88699790;44714934;854040208;10/16/24
91197848;44714932;810640150;10/16/24
71142053;44714787;994541001;10/16/24
96501014;45257795;400230729;10/16/24
91873622;45257771;284431604;10/16/24
93609426;45458571;324031527;10/16/24
96160470;45458574;340632249;10/16/24
98983555;45458567;281332211;10/16/24
99618265;45458565;324030978;10/16/24
90078543;45458570;415576783;10/16/24
99381680;45457544;415576791;10/16/24
92326285;45457540;330734428;10/16/24
106633694;45458225;400230346;10/16/24
107472716;45458229;393233810;10/16/24
105320617;45458233;390634933;10/16/24
105364754;45458230;390634837;10/16/24
108640990;45458228;310532385;10/16/24
109690303;45458232;414377319;10/16/24
105321206;45458226;390134781;10/16/24
105323349;45257148;390134784;10/16/24
105369942;45458234;390134718;10/16/24
109847571;45460577;414377835;10/16/24
109847610;45458227;415578089;10/16/24
105323187;45458231;390134783;10/16/24
40485994;45458269;992430054;10/16/24
40486095;45458142;992430053;10/16/24
83821961;45458268;240931689;10/16/24
85145491;45458139;350133081;10/16/24
50715445;45458273;261431487;10/16/24
81453450;45458272;212133127;10/16/24
84137614;45458271;331933323;10/16/24
39154530;45458270;982530664;10/16/24
59542870;45458265;244830077;10/16/24
56476388;45458267;244030165;10/16/24
37873776;45458266;963131177;10/16/24
78434629;45460093;290631219;10/16/24
67911153;45460104;244130644;10/16/24
91968623;45460103;294131924;10/16/24
91968461;45460092;301932156;10/16/24
90314590;45458685;260231638;10/16/24
46804137;45255826;221331687;10/16/24
72239212;45458686;240933395;10/16/24
55577920;45458689;914431092;10/16/24
72362634;45255820;252231456;10/16/24
39361888;45458691;371730236;10/16/24
73271390;45458692;984330719;10/16/24
66856191;45458708;311332059;10/16/24
65688180;45458713;200832723;10/16/24
39474658;45458705;984330717;10/16/24
76890899;45458706;220930648;10/16/24
39704505;45458710;984732397;10/16/24
39829596;45458712;874830270;10/16/24
76532062;45458711;230533239;10/16/24
88559440;45458709;302031310;10/16/24
39316335;44715006;982243160;10/16/24
39350606;45458694;963531383;10/16/24
77547438;45456967;400272571;10/16/24
81026889;45456972;291931014;10/16/24
83571043;45456968;214033925;10/16/24
98410393;45257422;352430934;10/16/24
81938055;44715422;884042913;10/16/24
20779917;45458590;222631828;10/16/24
70115605;45458588;393531755;10/16/24
98790390;45458701;312831528;10/16/24
98792059;45458703;340133811;10/16/24
98793586;45458541;312831533;10/16/24
98537628;45458697;260330677;10/16/24
98791710;45458538;312831532;10/16/24
99589214;45458539;353132476;10/16/24
98475240;45458704;312831625;10/16/24
92143385;45458695;260333053;10/16/24
85025798;44715198;292341313;10/16/24
85025526;45254185;300931754;10/16/24
37192310;45256544;312834848;10/16/24
56346468;44715362;240842645;10/16/24
48153710;45460910;212231014;10/16/24
42989612;45460906;202430792;10/16/24
42970741;45460905;202430780;10/16/24
37472429;44715432;973640762;10/16/24
37708430;45256548;980432159;10/16/24
88806596;44714775;203841580;10/16/24
66677750;45457545;340131938;10/16/24
8438722;44714774;223142133;10/16/24
23833416;45257718;913234391;10/16/24
53760697;44715055;204040867;10/16/24
94675562;45253769;353132532;10/16/24
96328029;45257716;330630489;10/16/24
41617606;45253767;993731335;10/16/24
110807235;44715057;422479938;10/16/24
8123322;44715052;982241598;10/16/24
90415710;45457733;310530885;10/16/24
44891660;44710073;223941185;10/16/24
86304895;45460845;343232238;10/16/24
79427227;45460848;973632048;10/16/24
61390798;45460850;294431750;10/16/24
111906172;44710074;422480642;10/16/24
8404100;45460846;391073059;10/16/24
62073184;45460889;400788275;10/16/24
74429213;45460887;254231209;10/16/24
81001002;45460847;312934051;10/16/24
69957363;45460849;270433601;10/16/24
73966991;45458735;224031979;10/16/24
19734190;45458742;900431986;10/16/24
106394630;45458740;391231710;10/16/24
93313527;45458737;324333755;10/16/24
45632235;44715460;212042811;10/16/24
84106301;45460440;294733049;10/16/24
84106336;45460442;294733050;10/16/24
80108610;45460856;290631212;10/16/24
8327335;45460861;990830319;10/16/24
39721744;44715462;402673403;10/16/24
58468196;44715464;250142415;10/16/24
31946046;44715465;763040105;10/16/24
28294467;44715463;933640875;10/16/24
98797000;45461356;324031632;10/16/24
98796879;45461346;324031496;10/16/24
98796631;45461358;312831523;10/16/24
8413037;45457604;301330025;10/16/24
96861045;45457603;341832893;10/16/24
92873138;45457583;324030061;10/16/24
92977120;45457582;352434989;10/16/24
87097206;45457578;273133870;10/16/24
8210195;45257130;900433789;10/16/24
43258212;45257135;203530852;10/16/24
73639990;45257132;421877781;10/16/24
88586740;45257136;393333397;10/16/24
87720558;45257056;214131291;10/16/24
49375385;45257053;230533498;10/16/24
77125843;45257054;211730785;10/16/24
57512957;45257055;230533539;10/16/24
89978765;45257059;982330694;10/16/24
8210454;44715325;420580014;10/16/24
71384375;45257051;882030065;10/16/24
79399940;45257030;400230673;10/16/24
82302294;45257301;353134843;10/16/24
86771396;45257274;333633904;10/16/24
57032629;45257300;230531816;10/16/24
44022247;45257302;210530966;10/16/24
111043948;44715468;412579388;10/16/24
88095932;45460354;294630076;10/16/24
8324921;44709971;880841919;10/16/24
35087862;45460346;951633803;10/16/24
92687016;45460349;330330838;10/16/24
51513358;44709970;302340167;10/16/24
8325944;45460351;961430360;10/16/24
104873990;45458932;392132435;10/16/24
104229357;45255486;380432311;10/16/24
105682772;45457290;390731578;10/16/24
108684059;45457294;410877752;10/16/24
105587230;45457293;390232425;10/16/24
102991863;45457288;372933556;10/16/24
103900110;45457292;362233154;10/16/24
103580824;45457291;372131308;10/16/24
106562703;45457285;393034398;10/16/24
105208809;45457289;390230415;10/16/24
105400483;45457287;390634849;10/16/24
109135717;45457286;413076339;10/16/24
30056543;44708513;940544309;10/16/24
86917021;45459914;270333747;10/16/24
95299351;44711245;322543805;10/16/24
8390592;45456843;781935459;10/16/24
83471197;45460404;210531425;10/16/24
42698545;45458119;973630937;10/16/24
87262622;45460880;253531397;10/16/24
108464156;45458122;410278235;10/16/24
101973004;45458116;370230156;10/16/24
55254934;45458123;211830614;10/16/24
105367036;45460932;390634835;10/16/24
105321052;45257726;390634930;10/16/24
105367044;45257720;390634833;10/16/24
105321940;45460928;390634929;10/16/24
109834003;45257725;414377847;10/16/24
105321648;45257723;390634931;10/16/24
105321982;45460926;390634932;10/16/24
107019388;45257722;401030174;10/16/24
105321800;45257728;390634934;10/16/24
108106977;45460803;391430677;10/16/24
108252515;45460795;400788113;10/16/24
105446920;45257729;391232941;10/16/24
105320676;45460800;390634858;10/16/24
105320846;45460804;390230416;10/16/24
105321079;45460801;390634859;10/16/24
105321710;45460798;390634860;10/16/24
105322032;45460796;390134603;10/16/24
105364185;45460797;390731524;10/16/24
109212797;45460799;412477231;10/16/24
92413862;45458726;250231048;10/16/24
80690726;45458729;244430568;10/16/24
98302345;45458734;312832311;10/16/24
71187286;45458725;362430029;10/16/24
100371205;44715345;334040248;10/16/24
83917810;45456540;421778445;10/16/24
57355096;44715343;883640481;10/16/24
88583406;45251861;294230958;10/16/24
